جنسیت,سهمیه,شهر,رتبه کشوری,رتبه در سهمیه,نوع بذیرش,دانشگاه,رشته
زن,2,سنندج,45441,19091, سنندج  - روزانه, دانشگاه علوم پزشکی کردستان ,تکنولوژی پرتودرمانی 
مرد,2,مشهد,78238,19100, مشهد -  روزانه, آموزشکده فنی و حرفه ای ثامن الحجج ,حسابداری 
مرد,2,مشهد,78238,19100, مشهد - روزانه, آموزشکده فنی و حرفه ای ثامن الحجج ,حسابداری 
مرد,2,خوی,57827,19100, روزانه, دانشکده علوم پزشکی خوی  ,کاردانی فوریت های پزشکی پیش بیمارستانی 
زن,2,سمنان,57827,19100,  روزانه, دانشگاه علوم پزشکی شاهرود  ,هوشبری 
مرد,2,تبریز,78238,19100, نوبت دوم (شبانه), دانشگاه تبریز ,بهداشت مواد غذایی 
مرد,2,نیشابور,45487,19112, پردیس شهید بهشتی  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,اهواز,45487,19112, اهواز  - پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی جندی شاپور,مامایی 
زن,2,کرمانشاه,45487,19112,  روزانه, دانشگاه رازی ,روانشناسی 
مرد,2,بندرترکمن,57879,19119,  روزانه, دانشکده علوم پزشکی تربت جام  ,بهداشت عمومی 
مرد,2,سنندج,78354,19125, سنندج  - روزانه, دانشگاه کردستان ,حسابداری 
زن,2,سمنان,78354,19125, روزانه, آموزشکده فنی و حرفه ای دختران سمنان ,حسابداری 
زن,2,سنندج,78354,19125, سنندج  - روزانه, دانشگاه علوم پزشکی کردستان ,مهندسی بهداشت محیط 
مرد,2,شاهرود,45536,19136, مناطق محروم, دانشگاه علوم پزشکی سمنان  ,فیزیوتراپی 
زن,2,سمنان,45536,19136, پردیس فاطمه الزهرا  سمنان  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,اسلام شهر,78415,19137, پیام نور, دانشگاه پیام نور واحد اسلامشهر ,روانشناسی 
مرد,2,مشهد,78415,19137,  روزانه, دانشگاه بجنورد  ,اقتصاد 
زن,2,تایباد,57931,19138,  روزانه, دانشگاه بیرجند  ,روانشناسی 
مرد,2,طبس,57931,19138, پردیس شهید باهنر بیرجند  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,شهر قدس,57931,19138, نوبت دوم (شبانه), دانشگاه خوارزمی ,روانشناسی 
مرد,2,بندرگز,57931,19138,گرگان  -  روزانه, دانشگاه علوم پزشکی گلستان ,فوریت های پزشکی پیش بیمارستانی 
زن,2,سمنان,78472,19150, روزانه, دانشگاه سمنان ,کاردانی دامپزشکی 
زن,2,آبیک,78472,19150, آبیک - غیر انتفاعی, دانشگاه غیرانتفاعی دانش البرز ,میکروبیولوژی 
مرد,2,گرگان,78472,19150,گرگان  - روزانه, دانشگاه گلستان ,زیست شناسی جانوری 
مرد,2,آباده,45586,19154,  روزانه, دانشگاه علوم پزشکی جهرم  ,علوم آزمایشگاهی 
زن,2,شاهرود,45586,19154,  روزانه, دانشگاه علوم پزشکی شاهرود  ,هوشبری 
زن,2,شیراز,57978,19154,  روزانه, دانشگاه یزد ,زیست شناسی سلولی و مولکولی 
زن,2,تبریز,78584,19177, نوبت دوم (شبانه), دانشگاه مراغه  ,شیمی کاربردی 
مرد,2,همدان,58055,19182, روزانه, دانشگاه علوم پزشکی همدان  ,فوریت های پزشکی پیش بیمارستانی 
مرد,2,ازنا,58055,19182, تهران  -  روزانه, دانشگاه علوم پزشکی بقیه الله ,مهندسی بهداشت حرفه ای و ایمنی کار 
زن,2,بیرجند,45664,19183,  روزانه, دانشگاه علوم پزشکی بیرجند ,تکنولوژی اتاق عمل 
زن,2,زاهدان,45664,19183,  روزانه, دانشگاه علوم پزشکی زاهدان  ,هوشبری 
زن,2,شهرضا,45664,19183, پردیس فاطمه الزهرا  اصفهان  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,بجستان,58101,19201, پردیس شهید بهشتی  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,کرمان,58101,19201, روزانه, دانشگاه شهید باهنر کرمان  ,زیست شناسی سلولی و مولکولی 
مرد,2,اردبیل,45705,19202,  روزانه, دانشگاه علوم پزشکی اردبیل  ,هوشبری 
مرد,2,اردبیل,45705,19202, پردیس علامه طباطبائی اردبیل  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,قائم شهر,45740,19217, ساری  -  روزانه, دانشگاه علوم پزشکی مازندران ,بهداشت عمومی 
زن,2,تربت حیدریه,45771,19231,  روزانه, دانشگاه علوم پزشکی بیرجند ,تکنولوژی اتاق عمل 
زن,2,اردبیل,45771,19231, روزانه, دانشگاه علوم پزشکی اردبیل  ,مامایی 
زن,2,فردوس,45771,19231, روزانه, دانشگاه علوم پزشکی بیرجند ,تکنولوژی اتاق عمل 
مرد,2,بستک,58214,19240, مناطق محروم, دانشگاه علوم پزشکی شیراز  ,گفتار درمانی 
زن,2,بستان آباد,58214,19240,  روزانه, دانشگاه علوم پزشکی اردبیل  ,مهندسی بهداشت حرفه ای و ایمنی کار 
مرد,2,گنبد کاووس,58214,19240, روزانه, دانشگاه گنبد  ,زیست شناسی سلولی و مولکولی 
مرد,2,ساری,58214,19240, تهران  -  روزانه, دانشگاه شهید بهشتی ,اقتصاد 
زن,2,نورآباد,58265,19259,  روزانه, دانشگاه علوم پزشکی کرمانشاه  ,بهداشت عمومی 
زن,2,پیشوا,58265,19259, تهران  -  روزانه, دانشگاه شهید بهشتی ,زیست شناسی جانوری 
مرد,2,خواف,58265,19259, پردیس شهید باهنر بیرجند  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,اردبیل,45837,19260,  روزانه, دانشگاه علوم پزشکی اردبیل  ,مامایی 
زن,2,مشهد,79142,19276, مشهد  - غیر انتفاعی, موسسه غیرانتفاعی کاویان ,زیست شناسی سلولی و مولکولی 
زن,2,مشهد,79142,19276, مشهد - غیر انتفاعی, موسسه غیرانتفاعی کاویان ,زیست شناسی سلولی و مولکولی 
زن,2,بیرجند,45882,19277,  روزانه, دانشگاه علوم پزشکی زاهدان  ,بهداشت عمومی 
مرد,2,سمنان,45882,19277,  روزانه, دانشگاه علوم پزشکی سمنان  ,پرستاری 
مرد,2,کرج,58314,19280, نوبت دوم (شبانه), دانشگاه زابل  ,دکتری عمومی دامپزشکی 
مرد,2,قم,45929,19296, پردیس آیت اله طالقانی قم  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,جیرفت,58357,19296,  روزانه, دانشگاه علوم پزشکی کرمان  ,پرستاری 
زن,2,کرج,45929,19296, پردیس خودگردان یا ظرفیت مازاد, دانشکده علوم پزشکی بهبهان  ,تکنولوژی اتاق عمل 
مرد,2,جویبار,45929,19296, سبزوار  -  روزانه, دانشگاه حکیم سبزواری ,اقتصاد 
زن,2,لنگرود,45929,19296, رشت - نوبت دوم (شبانه), دانشگاه گیلان ,روانشناسی 
مرد,2,تهران,79298,19301,  روزانه, دانشگاه تهران  ,مهندسی گیاه پزشکی 
زن,2,کرج,45970,19316,  روزانه, دانشگاه علوم پزشکی شیراز  ,بیولوژی و کنترل ناقلین بیماری ها 
زن,2,کرج,45970,19316, روزانه, دانشگاه علوم پزشکی کرج  ,بهداشت عمومی 
مرد,2,ساوه,45970,19316,  روزانه, دانشگاه علوم پزشکی اراک  ,علوم آزمایشگاهی 
مرد,2,ایرانشهر,58443,19327,  روزانه, دانشگاه علوم پزشکی زاهدان  ,تکنولوژی اتاق عمل 
مرد,2,مسجدسلیمان,58443,19327, اهواز  -  روزانه, دانشگاه علوم پزشکی جندی شاپور,فوریت های پزشکی پیش بیمارستانی 
مرد,2,حویق,58443,19327, پردیس امام علی رشت  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,آمل,46014,19335,  روزانه, دانشگاه تخصصی فناوری های نوین آمل  ,زیست شناسی سلولی و مولکولی 
زن,2,آباده,46014,19335,  روزانه, دانشکده علوم پزشکی لارستان ,هوشبری 
مرد,2,اردبیل,46014,19335, پردیس علامه طباطبائی اردبیل  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,تهران,79453,19339,  روزانه, آموزشکده فنی و حرفه ای پسران شهرکرد  ,حسابداری 
زن,2,مشهد,79453,19339, مشهد  - غیر انتفاعی, موسسه غیرانتفاعی علوم پزشکی وارستگان ,فناوری اطلاعات سلامت 
مرد,2,ماکو,58490,19347,  روزانه, دانشگاه تخصصی فناوری های نوین آمل  ,زیست فناوری 
مرد,2,تبریز,79503,19349, پردیس علامه امینی تبریز  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,نظرآباد,58536,19365, پردیس امیر کبیر کرج  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,اندیمشک,58536,19365, پردیس حضرت رسول اکرم اهواز  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,جهرم,58536,19365,  روزانه, دانشگاه علوم پزشکی فسا  ,بهداشت عمومی 
زن,2,بستک,58536,19365,  روزانه, دانشگاه علوم پزشکی کاشان  ,مدیریت خدمات بهداشتی درمانی 
مرد,2,سقز,58536,19365,  روزانه, دانشگاه علوم پزشکی اردبیل  ,فوریت های پزشکی پیش بیمارستانی 
مرد,2,سیرجان,46110,19368,  روزانه, دانشکده علوم پزشکی سیرجان  ,مهندسی بهداشت حرفه ای و ایمنی کار 
زن,2,مرودشت,58575,19383,  دانشگاه آزاد, دانشگاه آزاد اسلامی واحد شوشتر ,دکتری عمومی دامپزشکی 
مرد,2,مهاباد,58575,19383,  روزانه, دانشگاه ارومیه ,شیمی کاربردی 
زن,2,شهربابک,58575,19383,  روزانه, دانشکده علوم پزشکی سیرجان  ,علوم آزمایشگاهی 
زن,2,نوشهر,46159,19386, بابلسر -  روزانه, دانشگاه مازندران ,شیمی کاربردی 
زن,2,آمل,46159,19386, اهواز  - پردیس خودگردان یا ظرفیت مازاد, دانشگاه علوم پزشکی جندی شاپور,پرستاری 
زن,2,بابلسر,46159,19386, بابلسر - روزانه, دانشگاه مازندران ,شیمی کاربردی 
مرد,2,پارس‌آباد مغان,58609,19397, پردیس علامه طباطبائی اردبیل  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
زن,2,ملایر,58609,19397,  روزانه, دانشگاه علوم پزشکی اراک  ,بهداشت عمومی 
مرد,2,میناب,58609,19397, مناطق محروم, دانشگاه علوم پزشکی شیراز  ,گفتار درمانی 
مرد,2,زرین شهر,46205,19404,  روزانه, دانشگاه علوم پزشکی شیراز  ,فناوری اطلاعات سلامت 
مرد,2,تهران,46205,19404, تهران - غیر انتفاعی, دانشگاه غیر انتفاعی علم و فرهنگ ,زیست فناوری 
زن,2,رشت,46205,19404, رشت  -  روزانه, دانشگاه علوم پزشکی گیلان ,مهندسی بهداشت محیط 
زن,2,تهران,79770,19406, غیر انتفاعی, موسسه غیرانتفاعی ارشاد ,مدیریت بازرگانی 
زن,2,اصفهان,46247,19420, روزانه, دانشگاه صنعتی اصفهان  ,مهندسی تولید و ژنتیک گیاهی 
مرد,2,تربت حیدریه,46247,19420,  روزانه, دانشگاه علوم پزشکی تربت حیدریه  ,فوریت های پزشکی پیش بیمارستانی 
زن,2,زاهدان,46284,19435, روزانه, دانشگاه علوم پزشکی زاهدان ,علوم تغذیه 
زن,2,نهاوند,46321,19450,  روزانه, دانشگاه علوم پزشکی همدان  ,بهداشت عمومی 
زن,2,مراغه,46321,19450,  روزانه, دانشکده علوم پزشکی مراغه  ,بهداشت عمومی 
زن,2,دزفول,46360,19467, پردیس فاطمه الزهرا  اهواز  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,تربت حیدریه,46360,19467, پردیس شهید بهشتی  -  فرهنگیان, دانشگاه فرهنگیان ,آموزش ابتدایی 
مرد,2,اردبیل,80073,19468,  پیام نور, دانشگاه پیام نور واحد تهران شرق  ,اقتصاد 
مرد,2,تهران,80073,19468, پیام نور, دانشگاه پیام نور واحد تهران شرق ,اقتصاد 
